"TIME","GEO","UNIT","Value","Flag and Footnotes"
"2016","Východné Slovensko","Million euro","16,776.24",""
"2016","Finland","Million euro","217,484",""
"2016","Manner-Suomi","Million euro","216,058.42",""
"2016","Länsi-Suomi","Million euro","48,267.48",""
"2016","Helsinki-Uusimaa","Million euro","84,952.61",""
"2016","Etelä-Suomi","Million euro","40,348.46",""
"2016","Pohjois- ja Itä-Suomi","Million euro","42,489.88",""
"2016","Åland","Million euro","1,368.08",""
"2016","Åland","Million euro","1,368.08",""
"2016","Extra-Regio NUTS 1","Million euro","57.5",""
"2016","Extra-Regio NUTS 2","Million euro","57.5",""
"2016","Sweden","Million euro","466,347.62","b"
"2016","Östra Sverige","Million euro","213,658.43","b"
"2016","Stockholm","Million euro","146,939.07","b"
"2016","Östra Mellansverige","Million euro","66,719.36","b"
"2016","Södra Sverige","Million euro","184,001.57","b"
"2016","Småland med öarna","Million euro","34,135.24","b"
"2016","Sydsverige","Million euro","58,246.5","b"
"2016","Västsverige","Million euro","91,619.83","b"
"2016","Norra Sverige","Million euro","68,583.79","b"
"2016","Norra Mellansverige","Million euro","31,775.35","b"
"2016","Mellersta Norrland","Million euro","14,824.62","b"
"2016","Övre Norrland","Million euro","21,983.83","b"
"2016","Extra-Regio NUTS 1","Million euro","103.84","b"
"2016","Extra-Regio NUTS 2","Million euro","103.84","b"
"2016","United Kingdom","Million euro","2,435,055.16",""
"2016","North East (UK)","Million euro","71,083.74",""
"2016","Tees Valley and Durham","Million euro","29,570.41",""
"2016","Northumberland and Tyne and Wear","Million euro","41,511.96",""
"2016","North West (UK)","Million euro","232,878.08",""
"2016","Cumbria","Million euro","15,729.44",""
"2016","Greater Manchester","Million euro","89,150.81",""
"2016","Lancashire","Million euro","44,548.02",""
"2016","Cheshire","Million euro","40,734.12",""
"2016","Merseyside","Million euro","42,715.7",""
"2016","Yorkshire and The Humber","Million euro","157,379.26",""
"2016","East Yorkshire and Northern Lincolnshire","Million euro","25,723.64",""
"2016","North Yorkshire","Million euro","26,115.3",""
"2016","South Yorkshire","Million euro","34,959.17",""
"2016","West Yorkshire","Million euro","70,581.15",""
"2016","East Midlands (UK)","Million euro","140,132.48",""
"2016","Derbyshire and Nottinghamshire","Million euro","62,852.01",""
"2016","Leicestershire, Rutland and Northamptonshire","Million euro","58,313.67",""
"2016","Lincolnshire","Million euro","18,966.8",""
"2016","West Midlands (UK)","Million euro","178,025",""
"2016","Herefordshire, Worcestershire and Warwickshire","Million euro","45,717.52",""
"2016","Shropshire and Staffordshire","Million euro","44,016.67",""
"2016","West Midlands","Million euro","88,292.17",""
"2016","East of England","Million euro","205,467.29",""
"2016","East Anglia","Million euro","81,407.98",""
"2016","Bedfordshire and Hertfordshire","Million euro","70,568.83",""
"2016","Essex","Million euro","53,490.49",""
"2016","London","Million euro","576,349.73",""
"2016","Inner London - West","Million euro","250,595.95",""
"2016","Inner London - East","Million euro","139,064.31",""
"2016","Outer London - East and North East","Million euro","49,955.95",""
"2016","Outer London - South","Million euro","42,319.93",""
"2016","Outer London - West and North West","Million euro","94,414.96",""
"2016","South East (UK)","Million euro","361,141.59",""
"2016","Berkshire, Buckinghamshire and Oxfordshire","Million euro","121,371.09",""
"2016","Surrey, East and West Sussex","Million euro","110,705.86",""
"2016","Hampshire and Isle of Wight","Million euro","73,456.98",""
"2016","Kent","Million euro","55,609.02",""
"2016","South West (UK)","Million euro","178,372.84",""
"2016","Gloucestershire, Wiltshire and Bristol/Bath area","Million euro","94,063.01",""
"2016","Dorset and Somerset","Million euro","37,954.14",""
"2016","Cornwall and Isles of Scilly","Million euro","13,702.66",""
"2016","Devon","Million euro","32,653.03",""
"2016","Wales","Million euro","83,779.85",""
"2016","West Wales and The Valleys","Million euro","45,776.41",""
"2016","East Wales","Million euro","38,003.44",""
"2016","Scotland","Million euro","182,897.48",""
"2016","North Eastern Scotland","Million euro","24,235.05",""
"2016","Highlands and Islands","Million euro","15,588.38",""
"2016","Eastern Scotland","Million euro","73,978.74",""
"2016","West Central Scotland","Million euro","47,993.54",""
"2016","Southern Scotland","Million euro","21,101.76",""
"2016","Northern Ireland (UK)","Million euro","54,203.97",""
"2016","Northern Ireland (UK)","Million euro","54,203.97",""
"2016","Extra-Regio NUTS 1","Million euro","13,343.86",""
"2016","Extra-Regio NUTS 2","Million euro","13,343.86",""
"2016","Norway","Million euro","333,471.25",""
"2016","Norge","Million euro","291,515.15",""
"2016","Oslo og Akershus","Million euro","94,049.43",""
"2016","Hedmark og Oppland","Million euro","16,340.87",""
"2016","Sør-Østlandet","Million euro","42,268.8",""
"2016","Agder og Rogaland","Million euro","41,517.06",""
"2016","Vestlandet","Million euro","49,363.17",""
"2016","Trøndelag","Million euro","23,343.72",""
"2016","Nord-Norge","Million euro","24,632.11",""
"2016","Extra-Regio level 1","Million euro","41,956.1",""
"2016","Extra-Regio level 2","Million euro","41,956.1",""
"2016","Montenegro","Million euro","3,954.21",""
"2016","Crna Gora","Million euro","3,954.21",""
"2016","Crna Gora","Million euro","3,954.21",""
"2016","North Macedonia","Million euro","9,656.47",""
"2016","Severna Makedonija","Million euro","9,656.47",""
"2016","Severna Makedonija","Million euro","9,656.47",""
"2016","Albania","Million euro","10,719.85",""
"2016","Shqipëria","Million euro","10,719.85",""
"2016","Veri","Million euro","2,549.18",""
"2016","Qender","Million euro","5,050.74",""
"2016","Jug","Million euro","3,119.93",""
"2016","Serbia","Million euro","36,723.05",""
"2016","Srbija - sever","Million euro","24,554.7",""
"2016","Beogradski region","Million euro","14,749.54",""
"2016","Region Vojvodine","Million euro","9,805.16",""
"2016","Srbija - jug","Million euro","12,143.86",""
"2016","Region Sumadije i Zapadne Srbije","Million euro","7,136.71",""
"2016","Region Juzne i Istocne Srbije","Million euro","5,007.16",""
"2016","Extra-Regio level 1","Million euro","24.48",""
"2016","Extra-Regio level 2","Million euro","24.48",""
"2016","Turkey","Million euro","780,224.85",""
"2016","Istanbul","Million euro","242,038.36",""
"2016","Istanbul","Million euro","242,038.36",""
"2016","Bati Marmara","Million euro","33,126.91",""
"2016","Tekirdag, Edirne, Kirklareli","Million euro","18,277.63",""
"2016","Balikesir, Çanakkale","Million euro","14,849.28",""
"2016","Ege","Million euro","97,201.21",""
"2016","Izmir","Million euro","47,462.08",""
"2016","Aydin, Denizli, Mugla","Million euro","25,291.12",""
"2016","Manisa, Afyonkarahisar, Kütahya, Usak","Million euro","24,448.01",""
"2016","Dogu Marmara","Million euro","89,357.42",""
"2016","Bursa, Eskisehir, Bilecik","Million euro","42,861.31",""
"2016","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Million euro","46,496.11",""
"2016","Bati Anadolu","Million euro","90,648.24",""
"2016","Ankara","Million euro","71,844.34",""
"2016","Konya, Karaman","Million euro","18,803.9",""
"2016","Akdeniz","Million euro","77,691.78",""
"2016","Antalya, Isparta, Burdur","Million euro","28,298.42",""
"2016","Adana, Mersin","Million euro","29,983.52",""
"2016","Hatay, Kahramanmaras, Osmaniye","Million euro","19,409.85",""
"2016","Orta Anadolu","Million euro","28,652.74",""
"2016","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Million euro","10,415.68",""
"2016","Kayseri, Sivas, Yozgat","Million euro","18,237.06",""
"2016","Bati Karadeniz","Million euro","30,695.93",""
"2016","Zonguldak, Karabük, Bartin","Million euro","7,173.76",""
"2016","Kastamonu, Çankiri, Sinop","Million euro","5,371.49",""
"2016","Samsun, Tokat, Çorum, Amasya","Million euro","18,150.68",""
"2016","Dogu Karadeniz","Million euro","17,895.44",""
"2016","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Million euro","17,895.44",""
"2016","Kuzeydogu Anadolu","Million euro","11,703.68",""
"2016","Erzurum, Erzincan, Bayburt","Million euro","6,836.46",""
"2016","Agri, Kars, Igdir, Ardahan","Million euro","4,867.22",""
"2016","Ortadogu Anadolu","Million euro","18,743.42",""
"2016","Malatya, Elazig, Bingöl, Tunceli","Million euro","10,264.36",""
"2016","Van, Mus, Bitlis, Hakkari","Million euro","8,479.06",""
"2016","Güneydogu Anadolu","Million euro","42,469.72",""
"2016","Gaziantep, Adiyaman, Kilis","Million euro","17,580.98",""
"2016","Sanliurfa, Diyarbakir","Million euro","14,839.27",""
"2016","Mardin, Batman, Sirnak, Siirt","Million euro","10,049.46",""
"2017","European Union - 27 countries (from 2020)","Million euro","13,046,781.75",""
"2017","European Union - 28 countries (2013-2020)","Million euro","15,409,890.75",""
"2017","Belgium","Million euro","446,364.9",""
"2017","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Million euro","82,277.04",""
"2017","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Million euro","82,277.04",""
"2017","Vlaams Gewest","Million euro","261,263.23",""
"2017","Prov. Antwerpen","Million euro","85,180.68",""
"2017","Prov. Limburg (BE)","Million euro","27,843.87",""
"2017","Prov. Oost-Vlaanderen","Million euro","54,436.87",""
"2017","Prov. Vlaams-Brabant","Million euro","48,303.34",""
"2017","Prov. West-Vlaanderen","Million euro","45,498.47",""
"2017","Région wallonne","Million euro","102,633.03",""
"2017","Prov. Brabant wallon","Million euro","18,318.65",""
"2017","Prov. Hainaut","Million euro","33,438.92",""
"2017","Prov. Liège","Million euro","30,945.16",""
"2017","Prov. Luxembourg (BE)","Million euro","6,851.63",""
"2017","Prov. Namur","Million euro","13,078.67",""
"2017","Extra-Regio NUTS 1","Million euro","191.6",""
"2017","Extra-Regio NUTS 2","Million euro","191.6",""
"2017","Bulgaria","Million euro","52,310",""
"2017","Severna i yugoiztochna Bulgaria","Million euro","19,831.38",""
"2017","Severozapaden","Million euro","3,528.78",""
"2017","Severen tsentralen","Million euro","4,036.35",""
"2017","Severoiztochen","Million euro","5,518.51",""
"2017","Yugoiztochen","Million euro","6,747.73",""
"2017","Yugozapadna i yuzhna tsentralna Bulgaria","Million euro","32,478.62",""
"2017","Yugozapaden","Million euro","25,154.05",""
"2017","Yuzhen tsentralen","Million euro","7,324.57",""
"2017","Czechia","Million euro","191,721.76",""
"2017","Cesko","Million euro","191,721.76",""
"2017","Praha","Million euro","48,750.85",""
"2017","Strední Cechy","Million euro","22,784.36",""
"2017","Jihozápad","Million euro","19,089.78",""
"2017","Severozápad","Million euro","14,315.26",""
"2017","Severovýchod","Million euro","22,980.9",""
"2017","Jihovýchod","Million euro","27,759.78",""
"2017","Strední Morava","Million euro","18,024.15",""
"2017","Moravskoslezsko","Million euro","18,016.66",""
"2017","Denmark","Million euro","292,407.98",""
"2017","Danmark","Million euro","289,021.59",""
"2017","Hovedstaden","Million euro","118,561.81",""
"2017","Sjælland","Million euro","28,800.74",""
"2017","Syddanmark","Million euro","55,456.44",""
"2017","Midtjylland","Million euro","60,841.33",""
"2017","Nordjylland","Million euro","25,361.27",""
"2017","Extra-Regio NUTS 1","Million euro","3,386.39",""
"2017","Extra-Regio NUTS 2","Million euro","3,386.39",""
"2017","Germany (until 1990 former territory of the FRG)","Million euro","3,244,990","p"
"2017","Baden-Württemberg","Million euro","489,220.68","e"
"2017","Stuttgart","Million euro","207,073.24","e"
"2017","Karlsruhe","Million euro","119,586.4","e"
"2017","Freiburg","Million euro","84,232.1","e"
"2017","Tübingen","Million euro","78,328.95","e"
"2017","Bayern","Million euro","598,941.9","e"
"2017","Oberbayern","Million euro","265,347.36","e"
"2017","Niederbayern","Million euro","47,108.57","e"
"2017","Oberpfalz","Million euro","45,864.05","e"
"2017","Oberfranken","Million euro","39,494.54","e"
"2017","Mittelfranken","Million euro","76,377.28","e"
"2017","Unterfranken","Million euro","52,106.01","e"
"2017","Schwaben","Million euro","72,644.1","e"
"2017","Berlin","Million euro","138,907.71","e"
"2017","Berlin","Million euro","138,907.71","e"
"2017","Brandenburg","Million euro","70,526.61","e"
"2017","Brandenburg","Million euro","70,526.61","e"
"2017","Bremen","Million euro","32,562.64","e"
"2017","Bremen","Million euro","32,562.64","e"
"2017","Hamburg","Million euro","115,490.77","e"
"2017","Hamburg","Million euro","115,490.77","e"
"2017","Hessen","Million euro","278,736.12","e"
"2017","Darmstadt","Million euro","200,531","e"
"2017","Gießen","Million euro","34,523.48","e"
"2017","Kassel","Million euro","43,681.63","e"
"2017","Mecklenburg-Vorpommern","Million euro","43,375.33","e"
"2017","Mecklenburg-Vorpommern","Million euro","43,375.33","e"
"2017","Niedersachsen","Million euro","284,800.52","e"
"2017","Braunschweig","Million euro","68,983.6","e"
"2017","Hannover","Million euro","80,442.71","e"
"2017","Lüneburg","Million euro","47,118.8","e"
"2017","Weser-Ems","Million euro","88,255.41","e"
"2017","Nordrhein-Westfalen","Million euro","679,400.32","e"
"2017","Düsseldorf","Million euro","210,368.52","e"
"2017","Köln","Million euro","186,031.65","e"
"2017","Münster","Million euro","85,809.13","e"
"2017","Detmold","Million euro","75,706.12","e"
"2017","Arnsberg","Million euro","121,484.89","e"
"2017","Rheinland-Pfalz","Million euro","141,948.42","e"
"2017","Koblenz","Million euro","49,957.79","e"
"2017","Trier","Million euro","16,155.41","e"
"2017","Rheinhessen-Pfalz","Million euro","75,835.22","e"
"2017","Saarland","Million euro","35,138.9","e"
"2017","Saarland","Million euro","35,138.9","e"
"2017","Sachsen","Million euro","120,921.98","e"
"2017","Dresden","Million euro","48,150.34","e"
"2017","Chemnitz","Million euro","40,263.08","e"
"2017","Leipzig","Million euro","32,508.55","e"
"2017","Sachsen-Anhalt","Million euro","61,017.27","e"
"2017","Sachsen-Anhalt","Million euro","61,017.27","e"
"2017","Schleswig-Holstein","Million euro","92,617.24","e"
"2017","Schleswig-Holstein","Million euro","92,617.24","e"
"2017","Thüringen","Million euro","61,391.87","e"
"2017","Thüringen","Million euro","61,391.87","e"
"2017","Estonia","Million euro","23,775.82",""
"2017","Eesti","Million euro","23,775.82",""
"2017","Eesti","Million euro","23,775.82",""
"2017","Ireland","Million euro","297,130.8",""
"2017","Éire/Ireland","Million euro","297,130.8",""
"2017","Northern and Western","Million euro","21,431.9",""
"2017","Southern","Million euro","119,772.24",""
"2017","Eastern and Midland","Million euro","155,926.64",""
"2017","Greece","Million euro","180,217.6","p"
"2017","Voreia Ellada","Million euro","39,626.07","p"
"2017","Anatoliki Makedonia, Thraki","Million euro","6,946.03","p"
"2017","Kentriki Makedonia","Million euro","24,738.66","p"
"2017","Dytiki Makedonia","Million euro","3,964.4","p"
"2017","Ipeiros","Million euro","3,976.99","p"
"2017","Kentriki Ellada","Million euro","37,090.42","p"
"2017","Thessalia","Million euro","9,347.07","p"
"2017","Ionia Nisia","Million euro","3,170.02","p"
"2017","Dytiki Ellada","Million euro","8,083.12","p"
"2017","Sterea Ellada","Million euro","8,454.4","p"
"2017","Peloponnisos","Million euro","8,035.81","p"
"2017","Attiki","Million euro","85,781.9","p"
"2017","Attiki","Million euro","85,781.9","p"
"2017","Nisia Aigaiou, Kriti","Million euro","17,719.2","p"
"2017","Voreio Aigaio","Million euro","2,479.67","p"
"2017","Notio Aigaio","Million euro","6,144.39","p"
"2017","Kriti","Million euro","9,095.15","p"
"2017","Spain","Million euro","1,161,878",""
"2017","Noroeste (ES)","Million euro","96,451.48",""
"2017","Galicia","Million euro","60,585.42",""
"2017","Principado de Asturias","Million euro","22,639.83",""
"2017","Cantabria","Million euro","13,226.24",""
"2017","Noreste (ES)","Million euro","133,240.92",""
"2017","País Vasco","Million euro","69,724.31",""
"2017","Comunidad Foral de Navarra","Million euro","19,554.18",""
"2017","La Rioja","Million euro","8,287.22",""
"2017","Aragón","Million euro","35,675.21",""
"2017","Comunidad de Madrid","Million euro","221,432.76",""
"2017","Comunidad de Madrid","Million euro","221,432.76",""
"2017","Centro (ES)","Million euro","115,559.97",""
"2017","Castilla y León","Million euro","56,147.25",""
"2017","Castilla-la Mancha","Million euro","39,913.7",""
"2017","Extremadura","Million euro","19,499.02",""
"2017","Este (ES)","Million euro","360,619.92",""
"2017","Cataluña","Million euro","221,437.17",""
"2017","Comunidad Valenciana","Million euro","107,762.57",""
"2017","Illes Balears","Million euro","31,420.18",""
"2017","Sur (ES)","Million euro","189,245.86",""
"2017","Andalucía","Million euro","155,462.63",""
"2017","Región de Murcia","Million euro","30,601.6",""
"2017","Ciudad Autónoma de Ceuta (ES)","Million euro","1,660.31",""
"2017","Ciudad Autónoma de Melilla (ES)","Million euro","1,521.31",""
"2017","Canarias (ES)","Million euro","44,251.47",""
"2017","Canarias (ES)","Million euro","44,251.47",""
"2017","Extra-Regio NUTS 1","Million euro","1,076.72",""
"2017","Extra-Regio NUTS 2","Million euro","1,076.72",""
"2017","France","Million euro","2,295,063","p"
"2017","Île de France","Million euro","710,235.86","p"
"2017","Île de France","Million euro","710,235.86","p"
"2017","Centre - Val de Loire","Million euro","71,597.27","p"
"2017","Centre - Val de Loire","Million euro","71,597.27","p"
"2017","Bourgogne - Franche-Comté","Million euro","74,915.76","p"
"2017","Bourgogne","Million euro","44,476.67","p"
"2017","Franche-Comté","Million euro","30,439.09","p"
"2017","Normandie","Million euro","93,540.5","p"
"2017","Basse-Normandie","Million euro","39,474.46","p"
"2017","Haute-Normandie","Million euro","54,066.03","p"
"2017","Nord-Pas-de-Calais - Picardie","Million euro","159,382.18","p"
"2017","Nord-Pas-de-Calais","Million euro","111,670.97","p"
"2017","Picardie","Million euro","47,711.22","p"
"2017","Alsace - Champagne-Ardenne - Lorraine","Million euro","154,830.2","p"
"2017","Alsace","Million euro","59,855.68","p"
"2017","Champagne-Ardenne","Million euro","37,163.09","p"
"2017","Lorraine","Million euro","57,811.44","p"
"2017","Pays-de-la-Loire","Million euro","116,296.01","p"
"2017","Pays-de-la-Loire","Million euro","116,296.01","p"
"2017","Bretagne","Million euro","96,810.89","p"
"2017","Bretagne","Million euro","96,810.89","p"
"2017","Aquitaine - Limousin - Poitou-Charentes","Million euro","172,138.8","p"
"2017","Aquitaine","Million euro","103,253.84","p"
"2017","Limousin","Million euro","19,410.52","p"
"2017","Poitou-Charentes","Million euro","49,474.44","p"
"2017","Languedoc-Roussillon - Midi-Pyrénées","Million euro","166,370.08","p"
"2017","Languedoc-Roussillon","Million euro","70,981.82","p"
"2017","Midi-Pyrénées","Million euro","95,388.25","p"
"2017","Auvergne - Rhône-Alpes","Million euro","263,534.3","p"
"2017","Auvergne","Million euro","35,880.82","p"
"2017","Rhône-Alpes","Million euro","227,653.48","p"
"2017","Provence-Alpes-Côte d'Azur","Million euro","158,367.76","p"
"2017","Provence-Alpes-Côte d'Azur","Million euro","158,367.76","p"
"2017","Corse","Million euro","9,243.3","p"
"2017","Corse","Million euro","9,243.3","p"
"2017","RUP FR - Régions ultrapériphériques françaises","Million euro","46,712.89","p"
"2017","Guadeloupe","Million euro","10,209.7","p"
"2017","Martinique","Million euro","9,265.94","p"
"2017","Guyane","Million euro","4,593.83","p"
"2017","La Réunion","Million euro","19,738.42","p"
"2017","Mayotte","Million euro","2,904.99","p"
"2017","Extra-Regio NUTS 1","Million euro","1,087.21","p"
"2017","Extra-Regio NUTS 2","Million euro","1,087.21","p"
"2017","Croatia","Million euro","49,094.43",""
"2017","Hrvatska","Million euro","49,094.43",""
"2017","Jadranska Hrvatska","Million euro","15,975.8",""
"2017","Kontinentalna Hrvatska","Million euro","33,118.63",""
"2017","Italy","Million euro","1,736,602",""
"2017","Nord-Ovest","Million euro","571,689.87",""
"2017","Piemonte","Million euro","134,538.34",""
"2017","Valle d'Aosta/Vallée d'Aoste","Million euro","4,774.83",""
"2017","Liguria","Million euro","49,079.54",""
"2017","Lombardia","Million euro","383,297.16",""
"2017","Nord-Est","Million euro","398,841.41",""
"2017","Provincia Autonoma di Bolzano/Bozen","Million euro","24,067.12",""
"2017","Provincia Autonoma di Trento","Million euro","20,133.59",""
"2017","Veneto","Million euro","159,656",""
"2017","Friuli-Venezia Giulia","Million euro","37,389",""
"2017","Emilia-Romagna","Million euro","157,595.71",""
"2017","Centro (IT)","Million euro","374,593.37",""
"2017","Toscana","Million euro","114,524.47",""
"2017","Umbria","Million euro","22,248.95",""
"2017","Marche","Million euro","41,596.53",""
"2017","Lazio","Million euro","196,223.42",""
"2017","Sud","Million euro","267,575.55",""
"2017","Abruzzo","Million euro","32,765.33",""
"2017","Molise","Million euro","6,302.49",""
"2017","Campania","Million euro","107,776.41",""
"2017","Puglia","Million euro","74,999.05",""
"2017","Basilicata","Million euro","12,417.03",""
"2017","Calabria","Million euro","33,315.24",""
"2017","Isole","Million euro","122,439.23",""
"2017","Sicilia","Million euro","88,370.98",""
"2017","Sardegna","Million euro","34,068.25",""
"2017","Extra-Regio NUTS 1","Million euro","1,462.67",""
"2017","Extra-Regio NUTS 2","Million euro","1,462.67",""
"2017","Cyprus","Million euro","20,039.7",""
"2017","Kypros","Million euro","20,039.7",""
"2017","Kypros","Million euro","20,039.7",""
"2017","Latvia","Million euro","26,797.83",""
"2017","Latvija","Million euro","26,761.03",""
"2017","Latvija","Million euro","26,761.03",""
"2017","Extra-Regio NUTS 1","Million euro","36.8",""
"2017","Extra-Regio NUTS 2","Million euro","36.8",""
"2017","Lithuania","Million euro","42,269.37",""
"2017","Lietuva","Million euro","42,269.37",""
"2017","Sostines regionas","Million euro","17,195.53",""
"2017","Vidurio ir vakaru Lietuvos regionas","Million euro","25,073.84",""
"2017","Luxembourg","Million euro","56,814.21",""
"2017","Luxembourg","Million euro","56,814.21",""
"2017","Luxembourg","Million euro","56,814.21",""
"2017","Hungary","Million euro","125,603.1",""
"2017","Közép-Magyarország","Million euro","58,342.78",""
"2017","Budapest","Million euro","45,664.43",""
"2017","Pest","Million euro","12,678.35",""
"2017","Dunántúl","Million euro","33,654.91",""
"2017","Közép-Dunántúl","Million euro","12,714.3",""
"2017","Nyugat-Dunántúl","Million euro","13,239.98",""
"2017","Dél-Dunántúl","Million euro","7,700.63",""
"2017","Alföld és Észak","Million euro","33,605.41",""
"2017","Észak-Magyarország","Million euro","10,118.92",""
"2017","Észak-Alföld","Million euro","12,029.38",""
"2017","Dél-Alföld","Million euro","11,457.1",""
"2017","Extra-Regio NUTS 1","Million euro","0",""
"2017","Extra-Regio NUTS 2","Million euro","0",""
"2017","Malta","Million euro","11,332.1",""
"2017","Malta","Million euro","11,314.74",""
"2017","Malta","Million euro","11,314.74",""
"2017","Extra-Regio NUTS 1","Million euro","17.36",""
"2017","Extra-Regio NUTS 2","Million euro","17.36",""
"2017","Netherlands","Million euro","738,146","p"
"2017","Noord-Nederland","Million euro","57,558.49","p"
"2017","Groningen","Million euro","24,035.61","p"
"2017","Friesland (NL)","Million euro","19,100.62","p"
"2017","Drenthe","Million euro","14,423.37","p"
"2017","Oost-Nederland","Million euro","128,940.07","p"
"2017","Overijssel","Million euro","41,182.54","p"
"2017","Gelderland","Million euro","74,524.67","p"
"2017","Flevoland","Million euro","13,232.86","p"
"2017","West-Nederland","Million euro","396,401.2","p"
"2017","Utrecht","Million euro","68,226.23","p"
"2017","Noord-Holland","Million euro","159,336.6","p"
"2017","Zuid-Holland","Million euro","155,893.38","p"
"2017","Zeeland","Million euro","12,945","p"
"2017","Zuid-Nederland","Million euro","153,027","p"
"2017","Noord-Brabant","Million euro","110,427.45","p"
"2017","Limburg (NL)","Million euro","42,599.55","p"
"2017","Extra-Regio NUTS 1","Million euro","2,219.24","p"
"2017","Extra-Regio NUTS 2","Million euro","2,219.24","p"
"2017","Austria","Million euro","370,295.8",""
"2017","Ostösterreich","Million euro","159,879.39",""
"2017","Burgenland (AT)","Million euro","8,771.65",""
"2017","Niederösterreich","Million euro","58,167.51",""
"2017","Wien","Million euro","92,939.11",""
"2017","Südösterreich","Million euro","67,477.23",""
"2017","Kärnten","Million euro","19,880.53",""
"2017","Steiermark","Million euro","47,596.7",""
"2017","Westösterreich","Million euro","142,804.66",""
"2017","Oberösterreich","Million euro","63,239.94",""
"2017","Salzburg","Million euro","27,811.45",""
"2017","Tirol","Million euro","33,566.54",""
"2017","Vorarlberg","Million euro","18,186.74",""
"2017","Extra-Regio NUTS 1","Million euro","133.4",""
"2017","Extra-Regio NUTS 2","Million euro","133.4",""
"2017","Poland","Million euro","467,312.9",""
"2017","Makroregion Poludniowy","Million euro","94,981.34",""
"2017","Malopolskie","Million euro","37,601.59",""
"2017","Slaskie","Million euro","57,380.03",""
"2017","Makroregion Pólnocno-Zachodni","Million euro","73,759.84",""
"2017","Wielkopolskie","Million euro","46,250.36",""
"2017","Zachodniopomorskie","Million euro","17,298.61",""
"2017","Lubuskie","Million euro","10,210.87",""
"2017","Makroregion Poludniowo-Zachodni","Million euro","48,581.46",""
"2017","Dolnoslaskie","Million euro","39,016.83",""
"2017","Opolskie","Million euro","9,564.63",""
"2017","Makroregion Pólnocny","Million euro","59,973",""
"2017","Kujawsko-Pomorskie","Million euro","20,489.14",""
"2017","Warminsko-Mazurskie","Million euro","12,237.31",""
"2017","Pomorskie","Million euro","27,246.54",""
"2017","Makroregion Centralny","Million euro","38,889.51",""
"2017","Lódzkie","Million euro","28,036.15",""
"2017","Swietokrzyskie","Million euro","10,853.36",""
"2017","Makroregion Wschodni","Million euro","46,221.74",""
"2017","Lubelskie","Million euro","17,862.2",""
"2017","Podkarpackie","Million euro","18,037.13",""
"2017","Podlaskie","Million euro","10,322.41",""
"2017","Makroregion Województwo Mazowieckie","Million euro","104,906.01",""
"2017","Warszawski stoleczny","Million euro","80,459.46",""
"2017","Mazowiecki regionalny","Million euro","24,446.54",""
"2017","Portugal","Million euro","195,947.2",""
"2017","Continente","Million euro","186,904.38",""
"2017","Norte","Million euro","57,652.65",""
"2017","Algarve","Million euro","9,223.69",""
"2017","Centro (PT)","Million euro","36,823.21",""
"2017","Área Metropolitana de Lisboa","Million euro","70,359.44",""
"2017","Alentejo","Million euro","12,845.39",""
"2017","Região Autónoma dos Açores (PT)","Million euro","4,110.58",""
"2017","Região Autónoma dos Açores (PT)","Million euro","4,110.58",""
"2017","Região Autónoma da Madeira (PT)","Million euro","4,783.57",""
"2017","Região Autónoma da Madeira (PT)","Million euro","4,783.57",""
"2017","Extra-Regio NUTS 1","Million euro","148.67",""
"2017","Extra-Regio NUTS 2","Million euro","148.67",""
"2017","Romania","Million euro","187,772.65",""
"2017","Macroregiunea unu","Million euro","44,134.59",""
"2017","Nord-Vest","Million euro","22,942.17",""
"2017","Centru","Million euro","21,192.42",""
"2017","Macroregiunea doi","Million euro","38,674.95",""
"2017","Nord-Est","Million euro","19,438.42",""
"2017","Sud-Est","Million euro","19,236.53",""
"2017","Macroregiunea trei","Million euro","73,104.77",""
"2017","Sud - Muntenia","Million euro","22,084.23",""
"2017","Bucuresti - Ilfov","Million euro","51,020.53",""
"2017","Macroregiunea patru","Million euro","31,709.17",""
"2017","Sud-Vest Oltenia","Million euro","13,996.3",""
"2017","Vest","Million euro","17,712.87",""
"2017","Extra-Regio NUTS 1","Million euro","149.18",""
"2017","Extra-Regio NUTS 2","Million euro","149.18",""
"2017","Slovenia","Million euro","42,987.06",""
"2017","Slovenija","Million euro","42,987.06",""
"2017","Vzhodna Slovenija","Million euro","18,709.07",""
"2017","Zahodna Slovenija","Million euro","24,277.99",""
"2017","Slovakia","Million euro","84,517.01",""
"2017","Slovensko","Million euro","84,517.01",""
"2017","Bratislavský kraj","Million euro","24,250.72",""
"2017","Západné Slovensko","Million euro","25,771.16",""
"2017","Stredné Slovensko","Million euro","16,536.34",""
"2017","Východné Slovensko","Million euro","17,958.79",""
"2017","Finland","Million euro","225,785",""
"2017","Manner-Suomi","Million euro","224,334.07",""
"2017","Länsi-Suomi","Million euro","49,800.44",""
"2017","Helsinki-Uusimaa","Million euro","88,168.91",""
"2017","Etelä-Suomi","Million euro","42,287.38",""
"2017","Pohjois- ja Itä-Suomi","Million euro","44,077.35",""
"2017","Åland","Million euro","1,392.06",""
