"TIME","GEO","DEG_URB","Value","Flag and Footnotes"
"2018","Manisa, Afyonkarahisar, Kütahya, Usak","Total","1,031.0",""
"2018","Dogu Marmara","Total","2,439.2",""
"2018","Bursa, Eskisehir, Bilecik","Total","1,324.0",""
"2018","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Total","1,115.2",""
"2018","Bati Anadolu","Total","2,422.3",""
"2018","Ankara","Total","1,745.7",""
"2018","Konya, Karaman","Total","676.6",""
"2018","Akdeniz","Total","3,056.3",""
"2018","Antalya, Isparta, Burdur","Total","1,013.2",""
"2018","Adana, Mersin","Total","1,156.5",""
"2018","Hatay, Kahramanmaras, Osmaniye","Total","886.7",""
"2018","Orta Anadolu","Total","1,145.1",""
"2018","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Total","475.5",""
"2018","Kayseri, Sivas, Yozgat","Total","669.6",""
"2018","Bati Karadeniz","Total","1,390.3",""
"2018","Zonguldak, Karabük, Bartin","Total","341.8",""
"2018","Kastamonu, Çankiri, Sinop","Total","254.3",""
"2018","Samsun, Tokat, Çorum, Amasya","Total","794.2",""
"2018","Dogu Karadeniz","Total","815.2",""
"2018","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Total","815.2",""
"2018","Kuzeydogu Anadolu","Total","494.3",""
"2018","Erzurum, Erzincan, Bayburt","Total","276.8",""
"2018","Agri, Kars, Igdir, Ardahan","Total","217.5",""
"2018","Ortadogu Anadolu","Total","803.9",""
"2018","Malatya, Elazig, Bingöl, Tunceli","Total","456.6",""
"2018","Van, Mus, Bitlis, Hakkari","Total","347.4",""
"2018","Güneydogu Anadolu","Total","1,695.0",""
"2018","Gaziantep, Adiyaman, Kilis","Total","669.4",""
"2018","Sanliurfa, Diyarbakir","Total","656.3",""
"2018","Mardin, Batman, Sirnak, Siirt","Total","369.3",""
"2019","European Union - 27 countries (from 2020)","Total","195,093.1",""
"2019","European Union - 28 countries (2013-2020)","Total","224,557.5",""
"2019","European Union - 15 countries (1995-2004)","Total","182,941.3",""
"2019","Euro area - 19 countries  (from 2015)","Total","151,875.0",""
"2019","Belgium","Total","4,787.7",""
"2019","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Total","528.9",""
"2019","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Total","528.9",""
"2019","Vlaams Gewest","Total","2,719.0",""
"2019","Prov. Antwerpen","Total","776.8",""
"2019","Prov. Limburg (BE)","Total","350.9",""
"2019","Prov. Oost-Vlaanderen","Total","628.1",""
"2019","Prov. Vlaams-Brabant","Total","461.3",""
"2019","Prov. West-Vlaanderen","Total","502.0",""
"2019","Région wallonne","Total","1,539.8",""
"2019","Prov. Brabant wallon","Total","156.3",""
"2019","Prov. Hainaut","Total","567.5",""
"2019","Prov. Liège","Total","488.5",""
"2019","Prov. Luxembourg (BE)","Total","117.7",""
"2019","Prov. Namur","Total","209.8",""
"2019","Bulgaria","Total","2,690.5",""
"2019","Severna i yugoiztochna Bulgaria","Total","1,322.3",""
"2019","Severozapaden","Total","281.8",""
"2019","Severen tsentralen","Total","306.1",""
"2019","Severoiztochen","Total","348.7",""
"2019","Yugoiztochen","Total","385.7",""
"2019","Yugozapadna i yuzhna tsentralna Bulgaria","Total","1,368.2",""
"2019","Yugozapaden","Total","845.9",""
"2019","Yuzhen tsentralen","Total","522.3",""
"2019","Czechia","Total","4,828.4",""
"2019","Cesko","Total","4,828.4",""
"2019","Praha","Total","684.1",""
"2019","Strední Cechy","Total","589.8",""
"2019","Jihozápad","Total","553.6",""
"2019","Severozápad","Total","529.4",""
"2019","Severovýchod","Total","671.3",""
"2019","Jihovýchod","Total","698.3",""
"2019","Strední Morava","Total","541.4",""
"2019","Moravskoslezsko","Total","560.5",""
"2019","Denmark","Total","2,408.7",""
"2019","Danmark","Total","2,408.7",""
"2019","Hovedstaden","Total","715.3",""
"2019","Sjælland","Total","327.2",""
"2019","Syddanmark","Total","522.1",""
"2019","Midtjylland","Total","574.0",""
"2019","Nordjylland","Total","270.1",""
"2019","Germany (until 1990 former territory of the FRG)","Total","40,899.9",""
"2019","Baden-Württemberg","Total","5,252.2",""
"2019","Stuttgart","Total","1,938.2",""
"2019","Karlsruhe","Total","1,376.7",""
"2019","Freiburg","Total","1,081.1",""
"2019","Tübingen","Total","856.2",""
"2019","Bayern","Total","6,322.4",""
"2019","Oberbayern","Total","2,281.2",""
"2019","Niederbayern","Total","567.4",""
"2019","Oberpfalz","Total","535.2",""
"2019","Oberfranken","Total","520.8",""
"2019","Mittelfranken","Total","884.8",""
"2019","Unterfranken","Total","628.0",""
"2019","Schwaben","Total","905.1",""
"2019","Berlin","Total","2,006.7",""
"2019","Berlin","Total","2,006.7",""
"2019","Brandenburg","Total","1,256.2",""
"2019","Brandenburg","Total","1,256.2",""
"2019","Bremen","Total","368.9",""
"2019","Bremen","Total","368.9",""
"2019","Hamburg","Total","981.1",""
"2019","Hamburg","Total","981.1",""
"2019","Hessen","Total","3,045.8",""
"2019","Darmstadt","Total","1,948.7",""
"2019","Gießen","Total","503.5",""
"2019","Kassel","Total","593.6",""
"2019","Mecklenburg-Vorpommern","Total","826.4",""
"2019","Mecklenburg-Vorpommern","Total","826.4",""
"2019","Niedersachsen","Total","3,910.1",""
"2019","Braunschweig","Total","810.8",""
"2019","Hannover","Total","1,079.8",""
"2019","Lüneburg","Total","826.9",""
"2019","Weser-Ems","Total","1,192.6",""
"2019","Nordrhein-Westfalen","Total","8,699.4",""
"2019","Düsseldorf","Total","2,559.8",""
"2019","Köln","Total","2,195.5",""
"2019","Münster","Total","1,244.6",""
"2019","Detmold","Total","952.3",""
"2019","Arnsberg","Total","1,747.2",""
"2019","Rheinland-Pfalz","Total","1,921.9",""
"2019","Koblenz","Total","696.5",""
"2019","Trier","Total","253.8",""
"2019","Rheinhessen-Pfalz","Total","971.6",""
"2019","Saarland","Total","491.2",""
"2019","Saarland","Total","491.2",""
"2019","Sachsen","Total","2,137.1",""
"2019","Dresden","Total","825.9",""
"2019","Chemnitz","Total","750.3",""
"2019","Leipzig","Total","560.8",""
"2019","Sachsen-Anhalt","Total","1,147.0",""
"2019","Sachsen-Anhalt","Total","1,147.0",""
"2019","Schleswig-Holstein","Total","1,438.6",""
"2019","Schleswig-Holstein","Total","1,438.6",""
"2019","Thüringen","Total","1,094.7",""
"2019","Thüringen","Total","1,094.7",""
"2019","Estonia","Total","619.5",""
"2019","Eesti","Total","619.5",""
"2019","Eesti","Total","619.5",""
"2019","Ireland","Total","1,883.3",""
"2019","Éire/Ireland","Total","1,883.3",""
"2019","Northern and Western","Total","339.7",""
"2019","Southern","Total","626.7",""
"2019","Eastern and Midland","Total","917.0",""
"2019","Border, Midland and Western (NUTS 2013)","Total",":",""
"2019","Southern and Eastern (NUTS 2013)","Total",":",""
"2019","Greece","Total","4,450.0",""
"2019","Voreia Ellada","Total","1,259.8",""
"2019","Anatoliki Makedonia, Thraki","Total","244.9",""
"2019","Kentriki Makedonia","Total","768.4",""
"2019","Dytiki Makedonia","Total","107.5",""
"2019","Ipeiros","Total","139.0",""
"2019","Kentriki Ellada","Total","1,097.3",""
"2019","Thessalia","Total","284.6",""
"2019","Ionia Nisia","Total","81.1",""
"2019","Dytiki Ellada","Total","274.8",""
"2019","Sterea Ellada","Total","223.1",""
"2019","Peloponnisos","Total","233.7",""
"2019","Attiki","Total","1,603.7",""
"2019","Attiki","Total","1,603.7",""
"2019","Nisia Aigaiou, Kriti","Total","489.2",""
"2019","Voreio Aigaio","Total","88.3",""
"2019","Notio Aigaio","Total","128.1",""
"2019","Kriti","Total","272.7",""
"2019","Spain","Total","18,696.6",""
"2019","Noroeste (ES)","Total","1,790.5",""
"2019","Galicia","Total","1,094.8",""
"2019","Principado de Asturias","Total","454.2",""
"2019","Cantabria","Total","241.6",""
"2019","Noreste (ES)","Total","1,838.5",""
"2019","País Vasco","Total","908.2",""
"2019","Comunidad Foral de Navarra","Total","259.2",""
"2019","La Rioja","Total","131.0",""
"2019","Aragón","Total","540.2",""
"2019","Comunidad de Madrid","Total","2,625.0",""
"2019","Comunidad de Madrid","Total","2,625.0",""
"2019","Centro (ES)","Total","2,238.8",""
"2019","Castilla y León","Total","1,022.1",""
"2019","Castilla-la Mancha","Total","787.7",""
"2019","Extremadura","Total","429.0",""
"2019","Este (ES)","Total","5,523.7",""
"2019","Cataluña","Total","3,053.0",""
"2019","Comunidad Valenciana","Total","2,012.1",""
"2019","Illes Balears","Total","458.6",""
"2019","Sur (ES)","Total","3,829.2",""
"2019","Andalucía","Total","3,229.7",""
"2019","Región de Murcia","Total","544.9",""
"2019","Ciudad Autónoma de Ceuta (ES)","Total","25.7",""
"2019","Ciudad Autónoma de Melilla (ES)","Total","28.9",""
"2019","Canarias (ES)","Total","850.8",""
"2019","Canarias (ES)","Total","850.8",""
"2019","France","Total","30,035.9",""
"2019","Île de France","Total","5,224.3",""
"2019","Île de France","Total","5,224.3",""
"2019","Centre - Val de Loire","Total","1,194.7",""
"2019","Centre - Val de Loire","Total","1,194.7",""
"2019","Bourgogne - Franche-Comté","Total","1,295.7",""
"2019","Bourgogne","Total","772.3",""
"2019","Franche-Comté","Total","523.5",""
"2019","Normandie","Total","1,505.5",""
"2019","Basse-Normandie","Total","683.4",""
"2019","Haute-Normandie","Total","822.1",""
"2019","Nord-Pas-de-Calais - Picardie","Total","2,498.8",""
"2019","Nord-Pas-de-Calais","Total","1,681.7",""
"2019","Picardie","Total","817.1",""
"2019","Alsace - Champagne-Ardenne - Lorraine","Total","2,488.7",""
"2019","Alsace","Total","843.9",""
"2019","Champagne-Ardenne","Total","596.6",""
"2019","Lorraine","Total","1,048.2",""
"2019","Pays-de-la-Loire","Total","1,731.7",""
"2019","Pays-de-la-Loire","Total","1,731.7",""
"2019","Bretagne","Total","1,505.1",""
"2019","Bretagne","Total","1,505.1",""
"2019","Aquitaine - Limousin - Poitou-Charentes","Total","2,850.3",""
"2019","Aquitaine","Total","1,632.6",""
"2019","Limousin","Total","373.6",""
"2019","Poitou-Charentes","Total","844.1",""
"2019","Languedoc-Roussillon - Midi-Pyrénées","Total","2,855.5",""
"2019","Languedoc-Roussillon","Total","1,337.7",""
"2019","Midi-Pyrénées","Total","1,517.8",""
"2019","Auvergne - Rhône-Alpes","Total","3,615.7",""
"2019","Auvergne","Total","618.2",""
"2019","Rhône-Alpes","Total","2,997.5",""
"2019","Provence-Alpes-Côte d'Azur","Total","2,280.6",""
"2019","Provence-Alpes-Côte d'Azur","Total","2,280.6",""
"2019","Corse","Total","153.2","u"
"2019","Corse","Total","153.2","u"
"2019","RUP FR - Régions ultrapériphériques françaises","Total","836.0",""
"2019","Guadeloupe","Total","179.8",""
"2019","Martinique","Total","177.2",""
"2019","Guyane","Total","76.0",""
"2019","La Réunion","Total","337.1",""
"2019","Mayotte","Total","66.0",""
"2019","Croatia","Total","1,471.9",""
"2019","Hrvatska","Total","1,471.9",""
"2019","Jadranska Hrvatska","Total","507.2",""
"2019","Kontinentalna Hrvatska","Total","964.7",""
"2019","Italy","Total","25,991.5",""
"2019","Nord-Ovest","Total","7,314.9",""
"2019","Piemonte","Total","2,003.2",""
"2019","Valle d'Aosta/Vallée d'Aoste","Total","60.8",""
"2019","Liguria","Total","768.1",""
"2019","Lombardia","Total","4,482.7",""
"2019","Nord-Est","Total","5,114.8",""
"2019","Provincia Autonoma di Bolzano/Bozen","Total","223.2",""
"2019","Provincia Autonoma di Trento","Total","236.1",""
"2019","Veneto","Total","2,081.9",""
"2019","Friuli-Venezia Giulia","Total","561.8",""
"2019","Emilia-Romagna","Total","2,011.7",""
"2019","Centro (IT)","Total","5,331.9",""
"2019","Toscana","Total","1,651.2",""
"2019","Umbria","Total","384.9",""
"2019","Marche","Total","645.3",""
"2019","Lazio","Total","2,650.6",""
"2019","Sud","Total","5,505.7",""
"2019","Abruzzo","Total","558.8",""
"2019","Molise","Total","130.1",""
"2019","Campania","Total","2,177.0",""
"2019","Puglia","Total","1,600.8",""
"2019","Basilicata","Total","234.7",""
"2019","Calabria","Total","804.4",""
"2019","Isole","Total","2,724.2",""
"2019","Sicilia","Total","1,998.6",""
"2019","Sardegna","Total","725.7",""
"2019","Cyprus","Total","332.1",""
"2019","Kypros","Total","332.1",""
"2019","Kypros","Total","332.1",""
"2019","Latvia","Total","865.8",""
"2019","Latvija","Total","865.8",""
"2019","Latvija","Total","865.8",""
"2019","Lithuania","Total","1,308.3",""
"2019","Lietuva","Total","1,308.3",""
"2019","Sostines regionas","Total","394.0",""
"2019","Vidurio ir vakaru Lietuvos regionas","Total","914.3",""
"2019","Lietuva (NUTS 2013)","Total",":",""
"2019","Luxembourg","Total","255.7",""
"2019","Luxembourg","Total","255.7",""
"2019","Luxembourg","Total","255.7",""
"2019","Hungary","Total","4,124.5",""
"2019","Közép-Magyarország","Total","1,321.6",""
"2019","Budapest","Total","805.1",""
"2019","Pest","Total","516.5",""
"2019","Közép-Magyarország (NUTS 2013)","Total",":",""
"2019","Dunántúl","Total","1,219.1",""
"2019","Közép-Dunántúl","Total","440.5",""
"2019","Nyugat-Dunántúl","Total","408.4",""
"2019","Dél-Dunántúl","Total","370.2",""
"2019","Alföld és Észak","Total","1,583.8",""
"2019","Észak-Magyarország","Total","458.2",""
"2019","Észak-Alföld","Total","573.9",""
"2019","Dél-Alföld","Total","551.7",""
"2019","Malta","Total","201.3",""
"2019","Malta","Total","201.3",""
"2019","Malta","Total","201.3",""
"2019","Netherlands","Total","7,922.0",""
"2019","Noord-Nederland","Total","813.3",""
"2019","Groningen","Total","296.3",""
"2019","Friesland (NL)","Total","299.5",""
"2019","Drenthe","Total","217.5",""
"2019","Oost-Nederland","Total","1,596.8",""
"2019","Overijssel","Total","498.4",""
"2019","Gelderland","Total","925.7",""
"2019","Flevoland","Total","172.8",""
"2019","West-Nederland","Total","3,831.8",""
"2019","Utrecht","Total","599.1",""
"2019","Noord-Holland","Total","1,356.4",""
"2019","Zuid-Holland","Total","1,698.2",""
"2019","Zeeland","Total","178.1",""
"2019","Zuid-Nederland","Total","1,680.1",""
"2019","Noord-Brabant","Total","1,148.7",""
"2019","Limburg (NL)","Total","531.4",""
"2019","Austria","Total","3,949.2",""
"2019","Ostösterreich","Total","1,768.3",""
"2019","Burgenland (AT)","Total","126.0",""
"2019","Niederösterreich","Total","730.3",""
"2019","Wien","Total","912.0",""
"2019","Südösterreich","Total","804.1",""
"2019","Kärnten","Total","254.3",""
"2019","Steiermark","Total","549.8",""
"2019","Westösterreich","Total","1,376.8",""
"2019","Oberösterreich","Total","637.9",""
"2019","Salzburg","Total","242.0",""
"2019","Tirol","Total","328.3",""
"2019","Vorarlberg","Total","168.6",""
"2019","Poland","Total","14,852.9",""
"2019","Makroregion Poludniowy","Total","3,137.8",""
"2019","Malopolskie","Total","1,258.6",""
"2019","Slaskie","Total","1,879.2",""
"2019","Makroregion Pólnocno-Zachodni","Total","2,360.2",""
"2019","Wielkopolskie","Total","1,292.4",""
"2019","Zachodniopomorskie","Total","677.0",""
"2019","Lubuskie","Total","390.8",""
"2019","Makroregion Poludniowo-Zachodni","Total","1,539.3",""
"2019","Dolnoslaskie","Total","1,191.1",""
"2019","Opolskie","Total","348.2",""
"2019","Makroregion Pólnocny","Total","2,248.0",""
"2019","Kujawsko-Pomorskie","Total","797.6",""
"2019","Warminsko-Mazurskie","Total","549.9",""
"2019","Pomorskie","Total","900.4",""
"2019","Makroregion Centralny","Total","1,421.1",""
"2019","Lódzkie","Total","995.0",""
"2019","Swietokrzyskie","Total","426.1",""
"2019","Makroregion Wschodni","Total","1,890.1",""
"2019","Lubelskie","Total","777.7",""
"2019","Podkarpackie","Total","683.7",""
"2019","Podlaskie","Total","428.7",""
"2019","Makroregion Województwo Mazowieckie","Total","2,256.5",""
"2019","Warszawski stoleczny","Total","1,410.0",""
"2019","Mazowiecki regionalny","Total","846.4",""
"2019","Portugal","Total","4,148.1",""
"2019","Continente","Total","3,972.4",""
"2019","Norte","Total","1,374.1",""
"2019","Algarve","Total","182.3",""
"2019","Centro (PT)","Total","917.3",""
"2019","Área Metropolitana de Lisboa","Total","1,194.7",""
"2019","Alentejo","Total","303.9",""
"2019","Região Autónoma dos Açores (PT)","Total","81.8",""
"2019","Região Autónoma dos Açores (PT)","Total","81.8",""
"2019","Região Autónoma da Madeira (PT)","Total","93.8",""
"2019","Região Autónoma da Madeira (PT)","Total","93.8",""
"2019","Romania","Total","7,506.3",""
"2019","Macroregiunea unu","Total","1,841.2",""
"2019","Nord-Vest","Total","961.6",""
"2019","Centru","Total","879.6",""
"2019","Macroregiunea doi","Total","2,176.6",""
"2019","Nord-Est","Total","1,225.1",""
"2019","Sud-Est","Total","951.6",""
"2019","Macroregiunea trei","Total","2,038.2",""
"2019","Sud - Muntenia","Total","1,122.6",""
"2019","Bucuresti - Ilfov","Total","915.7",""
"2019","Macroregiunea patru","Total","1,450.2",""
"2019","Sud-Vest Oltenia","Total","759.1",""
"2019","Vest","Total","691.1",""
"2019","Slovenia","Total","919.6",""
"2019","Slovenija","Total","919.6",""
"2019","Vzhodna Slovenija","Total","474.7",""
"2019","Vzhodna Slovenija (NUTS 2010)","Total",":",""
"2019","Zahodna Slovenija","Total","444.9",""
"2019","Zahodna Slovenija (NUTS 2010)","Total",":",""
"2019","Slovakia","Total","1,895.3",""
"2019","Slovensko","Total","1,895.3",""
"2019","Bratislavský kraj","Total","265.4",""
"2019","Západné Slovensko","Total","640.1",""
"2019","Stredné Slovensko","Total","469.6",""
"2019","Východné Slovensko","Total","520.2",""
"2019","Finland","Total","2,713.3",""
"2019","Manner-Suomi","Total","2,699.3",""
"2019","Länsi-Suomi","Total","677.6",""
"2019","Helsinki-Uusimaa","Total","794.9",""
"2019","Etelä-Suomi","Total","592.2",""
"2019","Pohjois- ja Itä-Suomi","Total","634.6",""
"2019","Åland","Total","14.0",""
"2019","Åland","Total","14.0",""
"2019","Sweden","Total","5,335.1",""
"2019","Östra Sverige","Total","2,187.3",""
"2019","Stockholm","Total","1,270.7",""
"2019","Östra Mellansverige","Total","916.6",""
"2019","Södra Sverige","Total","2,245.9",""
"2019","Småland med öarna","Total","435.4",""
"2019","Sydsverige","Total","760.8",""
"2019","Västsverige","Total","1,049.6",""
"2019","Norra Sverige","Total","901.9",""
"2019","Norra Mellansverige","Total","427.8",""
"2019","Mellersta Norrland","Total","194.3",""
"2019","Övre Norrland","Total","279.8",""
"2019","United Kingdom","Total","29,464.4",""
"2019","North East (UK)","Total","1,218.1",""
"2019","Tees Valley and Durham","Total","551.0",""
"2019","Northumberland and Tyne and Wear","Total","667.1",""
"2019","North West (UK)","Total","3,219.4",""
"2019","Cumbria","Total","223.9",""
"2019","Greater Manchester","Total","1,233.0",""
"2019","Lancashire","Total","654.3",""
"2019","Cheshire","Total","428.1",""
"2019","Merseyside","Total","680.1",""
"2019","Yorkshire and The Humber","Total","2,428.9",""
"2019","East Yorkshire and Northern Lincolnshire","Total","446.4",""
"2019","North Yorkshire","Total","349.9",""
"2019","South Yorkshire","Total","639.2",""
"2019","West Yorkshire","Total","993.5",""
"2019","East Midlands (UK)","Total","2,136.5",""
"2019","Derbyshire and Nottinghamshire","Total","974.7",""
"2019","Leicestershire, Rutland and Northamptonshire","Total","812.0",""
"2019","Lincolnshire","Total","349.8",""
"2019","West Midlands (UK)","Total","2,486.7",""
"2019","Herefordshire, Worcestershire and Warwickshire","Total","580.5",""
"2019","Shropshire and Staffordshire","Total","714.7",""
"2019","West Midlands","Total","1,191.5",""
"2019","East of England","Total","2,722.9",""
"2019","East Anglia","Total","1,132.8",""
"2019","Bedfordshire and Hertfordshire","Total","782.8",""
"2019","Essex","Total","807.3",""
"2019","London","Total","4,042.5",""
"2019","Inner London (NUTS 2010)","Total",":",""
"2019","Outer London (NUTS 2010)","Total",":",""
"2019","Inner London - West","Total","636.6",""
"2019","Inner London - East","Total","1,146.6",""
"2019","Outer London - East and North East","Total","780.8",""
"2019","Outer London - South","Total","536.1",""
"2019","Outer London - West and North West","Total","942.5",""
"2019","South East (UK)","Total","3,847.7",""
"2019","Berkshire, Buckinghamshire and Oxfordshire","Total","1,000.5",""
"2019","Surrey, East and West Sussex","Total","1,256.6",""
"2019","Hampshire and Isle of Wight","Total","833.3",""
"2019","Kent","Total","757.3",""
"2019","South West (UK)","Total","2,541.9",""
"2019","Gloucestershire, Wiltshire and Bristol/Bath area","Total","1,121.5",""
"2019","Dorset and Somerset","Total","598.6",""
"2019","Cornwall and Isles of Scilly","Total","281.6",""
"2019","Devon","Total","540.3",""
"2019","Wales","Total","1,437.7",""
"2019","West Wales and The Valleys","Total","919.2",""
"2019","East Wales","Total","518.5",""
"2019","Scotland","Total","2,573.3",""
"2019","Eastern Scotland (NUTS 2013)","Total",":",""
"2019","South Western Scotland (NUTS 2013)","Total",":",""
"2019","North Eastern Scotland","Total","244.0",""
"2019","Highlands and Islands","Total","250.1",""
"2019","Eastern Scotland","Total","913.3",""
"2019","West Central Scotland","Total","709.6",""
"2019","Southern Scotland","Total","456.3",""
"2019","Northern Ireland (UK)","Total","808.8",""
"2019","Northern Ireland (UK)","Total","808.8",""
"2019","Montenegro","Total","171.0",""
"2019","Crna Gora","Total","171.0",""
"2019","Crna Gora","Total","171.0",""
"2019","North Macedonia","Total","567.6",""
"2019","Severna Makedonija","Total","567.6",""
"2019","Severna Makedonija","Total","567.6",""
"2019","Serbia","Total","2,403.9",""
"2019","Srbija - sever","Total","1,292.8",""
"2019","Beogradski region","Total","621.3",""
"2019","Region Vojvodine","Total","671.5",""
"2019","Srbija - jug","Total","1,111.1",""
"2019","Region Sumadije i Zapadne Srbije","Total","625.4",""
"2019","Region Juzne i Istocne Srbije","Total","485.7",""
"2019","Turkey","Total","24,188.1",""
"2019","Istanbul","Total","4,547.1",""
"2019","Istanbul","Total","4,547.1",""
"2019","Bati Marmara","Total","1,314.8",""
"2019","Tekirdag, Edirne, Kirklareli","Total","634.7",""
"2019","Balikesir, Çanakkale","Total","680.1",""
"2019","Ege","Total","3,623.1",""
"2019","Izmir","Total","1,474.4",""
"2019","Aydin, Denizli, Mugla","Total","1,098.9",""
"2019","Manisa, Afyonkarahisar, Kütahya, Usak","Total","1,049.9",""
"2019","Dogu Marmara","Total","2,529.5",""
"2019","Bursa, Eskisehir, Bilecik","Total","1,369.3",""
"2019","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Total","1,160.2",""
"2019","Bati Anadolu","Total","2,496.7",""
"2019","Ankara","Total","1,802.3",""
"2019","Konya, Karaman","Total","694.4",""
"2019","Akdeniz","Total","3,159.5",""
"2019","Antalya, Isparta, Burdur","Total","1,050.7",""
"2019","Adana, Mersin","Total","1,186.8",""
"2019","Hatay, Kahramanmaras, Osmaniye","Total","922.0",""
"2019","Orta Anadolu","Total","1,170.5",""
"2019","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Total","481.7",""
"2019","Kayseri, Sivas, Yozgat","Total","688.8",""
"2019","Bati Karadeniz","Total","1,437.9",""
"2019","Zonguldak, Karabük, Bartin","Total","350.0",""
"2019","Kastamonu, Çankiri, Sinop","Total","254.4",""
"2019","Samsun, Tokat, Çorum, Amasya","Total","833.5",""
"2019","Dogu Karadeniz","Total","838.2",""
"2019","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Total","838.2",""
"2019","Kuzeydogu Anadolu","Total","486.8",""
"2019","Erzurum, Erzincan, Bayburt","Total","273.5",""
"2019","Agri, Kars, Igdir, Ardahan","Total","213.2",""
"2019","Ortadogu Anadolu","Total","838.4",""
"2019","Malatya, Elazig, Bingöl, Tunceli","Total","469.6",""
"2019","Van, Mus, Bitlis, Hakkari","Total","368.8",""
"2019","Güneydogu Anadolu","Total","1,745.5",""
"2019","Gaziantep, Adiyaman, Kilis","Total","687.3",""
"2019","Sanliurfa, Diyarbakir","Total","672.7",""
"2019","Mardin, Batman, Sirnak, Siirt","Total","385.5",""
